Effector,Protein,ProteinGeneName,Shared_Connections,Shortest_Path,Is_Connected
EspL,O89110,Casp8,4,1.0,True
EspL,Q60855,Ripk1,3,1.0,True
NleB,O89110,Casp8,2,1.0,True
NleA,Q8R4B8,Nlrp3,1,1.0,True
NleA,Q9D8T2,Gsdmd,1,1.0,True
NleB,P70196,Traf6,1,1.0,True
NleB,P39428,Traf1,1,1.0,True
NleB,P39429,Traf2,1,1.0,True
NleB,P70191,Traf5,1,1.0,True
NleB,Q149C2,Traf3ip1,1,1.0,True
NleB,Q3UDK1,Trafd1,1,1.0,True
NleB,Q60803,Traf3,1,1.0,True
NleB,Q61382,Traf4,1,1.0,True
NleB,Q8N7N6,Traf3ip2,1,1.0,True
NleB,Q922B6,Traf7,1,1.0,True
NleB,Q8C0G2,Traf3ip3,1,1.0,True
NleB,Q60855,Ripk1,1,1.0,True
NleB,Q3U0V2,Tradd,1,1.0,True
NleB,Q61160,Fadd,1,1.0,True
NleB,Q9WTK5,Nfkb2,1,1.0,True
NleB,P25799,Nfkb1,1,1.0,True
NleC,Q9WTK5,Nfkb2,1,1.0,True
NleC,P25799,Nfkb1,1,1.0,True
NleD,O08911,Mapk12,1,1.0,True
NleD,O54992,Mapkapk5,1,1.0,True
NleD,P47811,Mapk14,1,1.0,True
NleD,P49138,Mapkapk2,1,1.0,True
NleD,P63085,Mapk1,1,1.0,True
NleD,Q3UMW7,Mapkapk3,1,1.0,True
NleD,Q61532,Mapk6,1,1.0,True
NleD,Q63844,Mapk3,1,1.0,True
NleD,Q61831,Mapk10,1,1.0,True
NleD,Q9WUI1,Mapk11,1,1.0,True
NleD,Q6NS57,Mapkbp1,1,1.0,True
NleD,Q6P5G0,Mapk4,1,1.0,True
NleD,Q80Y86,Mapk15,1,1.0,True
NleD,Q8BKH7,Mapkap1,1,1.0,True
NleD,Q9ERE9,Mapk8ip2,1,1.0,True
NleD,Q9ESN9,Mapk8ip3,1,1.0,True
NleD,Q9WTU6,Mapk9,1,1.0,True
NleD,Q91Y86,Mapk8,1,1.0,True
NleD,Q9WVS8,Mapk7,1,1.0,True
NleD,Q9Z1B7,Mapk13,1,1.0,True
NleD,Q9WVI9,Mapk8ip1,1,1.0,True
NleE,Q9WTK5,Nfkb2,1,1.0,True
NleE,P25799,Nfkb1,1,1.0,True
EspF,O08668,Casp3,1,1.0,True
EspF,O08738,Casp6,1,1.0,True
EspF,O08669,Casp7,1,1.0,True
EspG,O88336,Rhoa,1,1.0,True
EspG,P60766,Cdc42,1,1.0,True
EspH,O88336,Rhoa,1,1.0,True
EspH,P62746,Rhob,1,1.0,True
EspH,Q62159,Rhoc,1,1.0,True
EspH,Q9D3G9,Rhoh,1,1.0,True
EspH,P63001,Rac1,1,1.0,True
EspH,Q05144,Rac2,1,1.0,True
EspH,P60764,Rac3,1,1.0,True
EspH,P84096,Rhog,1,1.0,True
EspH,P60766,Cdc42,1,1.0,True
EspH,P97348,Rhod,1,1.0,True
EspL,Q9QY24,Zbp1,1,1.0,True
EspL,Q3UDB7,Ticam1,1,1.0,True
EscF,Q9JIB3,Naip7,1,1.0,True
EscF,Q9JIB6,Naip6,1,1.0,True
EscF,Q9QUK4,Naip2,1,1.0,True
EscF,Q9QWK5,Naip1,1,1.0,True
EscF,Q9R016,Naip5,1,1.0,True
EspM,O88336,Rhoa,1,1.0,True
EspM,P62746,Rhob,1,1.0,True
EspM,Q62159,Rhoc,1,1.0,True
EspM,Q9D3G9,Rhoh,1,1.0,True
EspM,P63001,Rac1,1,1.0,True
EspM,Q05144,Rac2,1,1.0,True
EspM,P60764,Rac3,1,1.0,True
EspM,P84096,Rhog,1,1.0,True
EspM,P60766,Cdc42,1,1.0,True
EspM,P97348,Rhod,1,1.0,True
NleF,O89110,Casp8,1,1.0,True
NleF,P70343,Casp4,1,1.0,True
NleF,Q8C3Q9,Casp9,1,1.0,True
NleF,Q9D8T2,Gsdmd,1,1.0,True
Tir,P70343,Casp4,1,1.0,True
Tir,Q9D8T2,Gsdmd,1,1.0,True
pORF8,Q9JIB3,Naip7,1,1.0,True
pORF8,Q9JIB6,Naip6,1,1.0,True
pORF8,Q9QUK4,Naip2,1,1.0,True
pORF8,Q9QWK5,Naip1,1,1.0,True
pORF8,Q9R016,Naip5,1,1.0,True
NleF,P70380,Il18,0,1.0,True
NleH,P62908,Rps3,0,1.0,True
NleH,Q3TX81,Tmbim6,0,1.0,True
NleL,O08911,Mapk12,0,1.0,True
NleL,O54992,Mapkapk5,0,1.0,True
NleL,P47811,Mapk14,0,1.0,True
NleL,P49138,Mapkapk2,0,1.0,True
NleL,P63085,Mapk1,0,1.0,True
NleL,Q3UMW7,Mapkapk3,0,1.0,True
NleL,Q61532,Mapk6,0,1.0,True
NleL,Q63844,Mapk3,0,1.0,True
NleL,Q61831,Mapk10,0,1.0,True
NleL,Q9WUI1,Mapk11,0,1.0,True
NleL,Q6NS57,Mapkbp1,0,1.0,True
NleL,Q6P5G0,Mapk4,0,1.0,True
NleL,Q80Y86,Mapk15,0,1.0,True
NleL,Q8BKH7,Mapkap1,0,1.0,True
NleL,Q9ERE9,Mapk8ip2,0,1.0,True
NleL,Q9ESN9,Mapk8ip3,0,1.0,True
NleL,Q9WTU6,Mapk9,0,1.0,True
NleL,Q91Y86,Mapk8,0,1.0,True
NleL,Q9WVS8,Mapk7,0,1.0,True
NleL,Q9Z1B7,Mapk13,0,1.0,True
NleL,Q9WVI9,Mapk8ip1,0,1.0,True
NleL,Q8BH93,Mapk1ip1l,0,1.0,True
NleL,Q9D7G9,Mapk1ip1,0,1.0,True
Tir,P70196,Traf6,0,1.0,True
Tir,P39428,Traf1,0,1.0,True
Tir,P39429,Traf2,0,1.0,True
Tir,P70191,Traf5,0,1.0,True
Tir,Q149C2,Traf3ip1,0,1.0,True
Tir,Q3UDK1,Trafd1,0,1.0,True
Tir,Q60803,Traf3,0,1.0,True
Tir,Q61382,Traf4,0,1.0,True
Tir,Q8N7N6,Traf3ip2,0,1.0,True
Tir,Q922B6,Traf7,0,1.0,True
Tir,Q8C0G2,Traf3ip3,0,1.0,True
Tir,O55032,Nck1,0,1.0,True
Tir,Q9DBJ3,Baiap2l1,0,1.0,True
Tir,Q8BKX1,Baiap2,0,1.0,True
Tir,P42337,Pik3ca,0,1.0,True
Tir,P05784,Krt18,0,1.0,True
Tir,P26039,Tln1,0,1.0,True
Tir,Q64727,Vcl,0,1.0,True
Tir,Q7TPR4,Actn1,0,1.0,True
Tir,Q3UGC2,Cttn,0,1.0,True
Tir,P68254,Ywhaq,0,1.0,True
Tir,O08611,Inppl1,0,1.0,True
pORF8,Q3UP24,Nlrc4,0,1.0,True
EspF,Q3TXX8,N-WASP,0,1.0,True
EspF,Q91VH2,Snx9,0,1.0,True
EspF,Q99LE6,Abcf2,0,1.0,True
EspG,Q61036,Pak3,0,1.0,True
EspG,Q8BTW9,Pak4,0,1.0,True
EspG,Q8C015,Pak5,0,1.0,True
EspG,Q8CIN4,Pak2,0,1.0,True
EspG,Q9DCE5,Pak1ip1,0,1.0,True
EspG,Q3ULB5,Pak6,0,1.0,True
EspG,O88643,Pak1,0,1.0,True
EspG,Q9DD03,Rab13,0,1.0,True
EspG,Q9D620,Rab11fip1,0,1.0,True
EspG,P84078,Arf1,0,1.0,True
EspG,P84084,Arf5,0,1.0,True
EspG,P62331,Arf6,0,1.0,True
EspG,G3XA57,Rab11fip2,0,1.0,True
EspG,P35283,Rab12,0,1.0,True
EspG,P35292,Rab17,0,1.0,True
EspG,P35293,Rab18,0,1.0,True
EspG,P35294,Rab19,0,1.0,True
EspG,P46638,Rab11b,0,1.0,True
EspG,P61027,Rab10,0,1.0,True
EspG,P62492,Rab11a,0,1.0,True
EspG,P62821,Rab1A,0,1.0,True
EspG,Q8BQP8,Rab11fip4,0,1.0,True
EspG,Q8CHD8,Rab11fip3,0,1.0,True
EspG,Q8K386,Rab15,0,1.0,True
EspG,Q8R361,Rab11fip5,0,1.0,True
EspG,Q91V41,Rab14,0,1.0,True
EspG,Q9D1G1,Rab1b,0,1.0,True
EspL,Q9QZL0,Ripk3,0,1.0,True
Map,O88336,Rhoa,0,1.0,True
Map,P62746,Rhob,0,1.0,True
Map,Q62159,Rhoc,0,1.0,True
Map,Q9D3G9,Rhoh,0,1.0,True
Map,P63001,Rac1,0,1.0,True
Map,Q05144,Rac2,0,1.0,True
Map,P60764,Rac3,0,1.0,True
Map,P84096,Rhog,0,1.0,True
Map,P60766,Cdc42,0,1.0,True
Map,P97348,Rhod,0,1.0,True
Map,P70441,Nherf1,0,1.0,True
NleA,P70380,Il18,0,1.0,True
NleA,P10749,Il1b,0,1.0,True
NleA,A8MVW3,Sec24,0,1.0,True
NleC,Q04207,Rela,0,1.0,True
NleC,B2RWS6,Ep300,0,1.0,True
NleD,Q8BH93,Mapk1ip1l,0,1.0,True
NleD,Q9D7G9,Mapk1ip1,0,1.0,True
NleE,Q8CF89,Tab1,0,1.0,True
NleE,Q99K90,Tab2,0,1.0,True
NleE,Q571K4,Tab3,0,1.0,True
NleE,Q62073,Map3k7,0,1.0,True
NleE,Q6NZP1,Zranb3,0,1.0,True
EspO,O35387,Hax1,0,1.0,True
EspO,P31725,S100a9,0,1.0,True
EspO,P27005,S100a8,0,1.0,True
EspO,O55222,Ilk,0,1.0,True
EspO,P11672,Lcn2,0,1.0,True
EspS,Q9D8Z2,Triap1,0,1.0,True
EspT,O88336,Rhoa,0,1.0,True
EspT,P62746,Rhob,0,1.0,True
EspT,Q62159,Rhoc,0,1.0,True
EspT,Q9D3G9,Rhoh,0,1.0,True
EspT,P63001,Rac1,0,1.0,True
EspT,Q05144,Rac2,0,1.0,True
EspT,P60764,Rac3,0,1.0,True
EspT,P84096,Rhog,0,1.0,True
EspT,P60766,Cdc42,0,1.0,True
EspT,P97348,Rhod,0,1.0,True
EspZ,Q8C3Q9,Casp9,0,1.0,True
EspZ,G3UWA6,Slc3a2,0,1.0,True
EscF,Q3UP24,Nlrc4,0,1.0,True
NleO,O88336,Rhoa,0,1.0,True
NleO,P63001,Rac1,0,1.0,True
NleO,P60766,Cdc42,0,1.0,True
LPS,P70343,Casp4,0,1.0,True
LPS,Q9QUN7,Tlr2,0,1.0,True
NleK,Q9D0E1,Hnrnpm,0,1.0,True
NleL,Q8CF89,Tab1,21,2.0,False
NleL,Q99K90,Tab2,21,2.0,False
NleL,Q571K4,Tab3,21,2.0,False
NleL,Q62073,Map3k7,21,2.0,False
NleD,Q8CF89,Tab1,21,2.0,False
NleD,Q99K90,Tab2,21,2.0,False
NleD,Q571K4,Tab3,21,2.0,False
NleD,Q62073,Map3k7,21,2.0,False
NleB,P22366,Myd88,13,2.0,False
Tir,Q3UDB7,Ticam1,12,2.0,False
Tir,P22366,Myd88,11,2.0,False
NleB,Q3UDB7,Ticam1,11,2.0,False
NleC,O88522,Ikbkg,4,2.0,False
NleE,Q60855,Ripk1,4,2.0,False
EspF,O89110,Casp8,4,2.0,False
EspF,Q8C3Q9,Casp9,4,2.0,False
NleA,P29452,Casp1,3,2.0,False
NleB,O88522,Ikbkg,3,2.0,False
NleB,O88351,Ikbkb,3,2.0,False
NleC,O88351,Ikbkb,3,2.0,False
NleE,P70196,Traf6,3,2.0,False
NleE,O88522,Ikbkg,3,2.0,False
NleE,O88351,Ikbkb,3,2.0,False
NleA,P70343,Casp4,2,2.0,False
NleA,Q3UDB7,Ticam1,2,2.0,False
NleA,Q9WTK5,Nfkb2,2,2.0,False
NleA,P25799,Nfkb1,2,2.0,False
NleA,Q04207,Rela,2,2.0,False
EspF,O88336,Rhoa,2,2.0,False
EspF,P62746,Rhob,2,2.0,False
EspF,Q62159,Rhoc,2,2.0,False
EspF,Q9D3G9,Rhoh,2,2.0,False
EspF,P63001,Rac1,2,2.0,False
EspF,Q05144,Rac2,2,2.0,False
EspF,P60764,Rac3,2,2.0,False
EspF,P84096,Rhog,2,2.0,False
EspF,P60766,Cdc42,2,2.0,False
EspF,P97348,Rhod,2,2.0,False
EspL,Q9D2Y4,Mlkl,2,2.0,False
NleF,P29452,Casp1,2,2.0,False
NleF,P62897,Cycs,2,2.0,False
NleF,Q9WTK5,Nfkb2,2,2.0,False
NleF,P25799,Nfkb1,2,2.0,False
NleF,Q3UDB7,Ticam1,1,2.0,False
NleF,Q60855,Ripk1,1,2.0,False
NleF,Q61160,Fadd,1,2.0,False
NleF,P22366,Myd88,1,2.0,False
NleF,Q8R4B8,Nlrp3,1,2.0,False
NleF,O88522,Ikbkg,1,2.0,False
NleF,O88351,Ikbkb,1,2.0,False
NleF,Q04207,Rela,1,2.0,False
NleF,O35387,Hax1,1,2.0,False
NleF,Q9D8Z2,Triap1,1,2.0,False
NleF,Q9JJY9,Il22,1,2.0,False
NleF,P08505,Il6,1,2.0,False
NleF,Q9Z121,Ccl8,1,2.0,False
NleF,O54824,Il16,1,2.0,False
NleF,Q9JIL2,Ccl28,1,2.0,False
NleF,P18340,Cxcl9,1,2.0,False
NleF,P12850,Cxcl1,1,2.0,False
NleF,Q9D2Y4,Mlkl,1,2.0,False
NleF,P50228,Cxcl5,1,2.0,False
NleF,P27784,Ccl6,1,2.0,False
NleF,O08668,Casp3,1,2.0,False
NleF,O08738,Casp6,1,2.0,False
NleF,O08669,Casp7,1,2.0,False
NleF,Q9Z2D3,Gsdme,1,2.0,False
NleF,Q60680,Chuk,1,2.0,False
NleH,O89110,Casp8,1,2.0,False
NleH,Q8C3Q9,Casp9,1,2.0,False
NleH,P62897,Cycs,1,2.0,False
NleH,Q9WTK5,Nfkb2,1,2.0,False
NleH,P22366,Myd88,1,2.0,False
NleH,O88522,Ikbkg,1,2.0,False
NleH,P25799,Nfkb1,1,2.0,False
NleH,O88351,Ikbkb,1,2.0,False
NleH,P08505,Il6,1,2.0,False
NleH,Q9Z121,Ccl8,1,2.0,False
NleH,O54824,Il16,1,2.0,False
NleH,Q9JIL2,Ccl28,1,2.0,False
NleH,P18340,Cxcl9,1,2.0,False
NleH,P12850,Cxcl1,1,2.0,False
NleH,P50228,Cxcl5,1,2.0,False
NleH,P27784,Ccl6,1,2.0,False
NleH,O08668,Casp3,1,2.0,False
NleH,O08738,Casp6,1,2.0,False
NleH,O08669,Casp7,1,2.0,False
NleH,Q60680,Chuk,1,2.0,False
Tir,P29452,Casp1,1,2.0,False
Tir,Q9WTK5,Nfkb2,1,2.0,False
Tir,Q8R4B8,Nlrp3,1,2.0,False
Tir,P25799,Nfkb1,1,2.0,False
Tir,Q04207,Rela,1,2.0,False
Tir,Q9D2Y4,Mlkl,1,2.0,False
Tir,Q9Z2D3,Gsdme,1,2.0,False
Tir,O88336,Rhoa,1,2.0,False
Tir,P62746,Rhob,1,2.0,False
Tir,Q62159,Rhoc,1,2.0,False
Tir,Q9D3G9,Rhoh,1,2.0,False
Tir,P63001,Rac1,1,2.0,False
Tir,Q05144,Rac2,1,2.0,False
Tir,P60764,Rac3,1,2.0,False
Tir,P84096,Rhog,1,2.0,False
Tir,P60766,Cdc42,1,2.0,False
Tir,P97348,Rhod,1,2.0,False
Map,O89110,Casp8,1,2.0,False
Map,Q8C3Q9,Casp9,1,2.0,False
Map,P62897,Cycs,1,2.0,False
Map,O08668,Casp3,1,2.0,False
Map,O08738,Casp6,1,2.0,False
Map,O08669,Casp7,1,2.0,False
NleA,O89110,Casp8,1,2.0,False
NleA,Q9JJY9,Il22,1,2.0,False
NleA,Q9D2Y4,Mlkl,1,2.0,False
NleA,Q9Z2D3,Gsdme,1,2.0,False
NleB,P29452,Casp1,1,2.0,False
NleB,P70343,Casp4,1,2.0,False
NleB,O08911,Mapk12,1,2.0,False
NleB,O54992,Mapkapk5,1,2.0,False
NleB,P47811,Mapk14,1,2.0,False
NleB,P49138,Mapkapk2,1,2.0,False
NleB,P63085,Mapk1,1,2.0,False
NleB,Q3UMW7,Mapkapk3,1,2.0,False
NleB,P25118,Tnfrsf1a,1,2.0,False
NleB,Q61532,Mapk6,1,2.0,False
NleB,Q63844,Mapk3,1,2.0,False
NleB,Q61831,Mapk10,1,2.0,False
NleB,Q9WUI1,Mapk11,1,2.0,False
NleB,Q6NS57,Mapkbp1,1,2.0,False
NleB,Q6P5G0,Mapk4,1,2.0,False
NleB,Q80Y86,Mapk15,1,2.0,False
NleB,Q8BKH7,Mapkap1,1,2.0,False
NleB,Q9ERE9,Mapk8ip2,1,2.0,False
NleB,Q9ESN9,Mapk8ip3,1,2.0,False
NleB,Q9WTU6,Mapk9,1,2.0,False
NleB,Q91Y86,Mapk8,1,2.0,False
NleB,Q9WVS8,Mapk7,1,2.0,False
NleB,Q9Z1B7,Mapk13,1,2.0,False
NleB,Q9WVI9,Mapk8ip1,1,2.0,False
NleB,P25446,Fas,1,2.0,False
NleB,Q8C3Q9,Casp9,1,2.0,False
NleB,P62897,Cycs,1,2.0,False
NleB,Q8R4B8,Nlrp3,1,2.0,False
NleB,O35387,Hax1,1,2.0,False
NleB,Q9D8Z2,Triap1,1,2.0,False
NleB,Q9D8T2,Gsdmd,1,2.0,False
NleB,P08505,Il6,1,2.0,False
NleB,Q9Z121,Ccl8,1,2.0,False
NleB,O54824,Il16,1,2.0,False
NleB,Q9JIL2,Ccl28,1,2.0,False
NleB,P18340,Cxcl9,1,2.0,False
NleB,P12850,Cxcl1,1,2.0,False
NleB,Q9D2Y4,Mlkl,1,2.0,False
NleB,P50228,Cxcl5,1,2.0,False
NleB,P27784,Ccl6,1,2.0,False
NleB,O08668,Casp3,1,2.0,False
NleB,O08738,Casp6,1,2.0,False
NleB,O08669,Casp7,1,2.0,False
NleB,Q9Z2D3,Gsdme,1,2.0,False
NleB,Q60680,Chuk,1,2.0,False
NleC,P22366,Myd88,1,2.0,False
NleC,P08505,Il6,1,2.0,False
NleC,Q9Z121,Ccl8,1,2.0,False
NleC,O54824,Il16,1,2.0,False
NleC,Q9JIL2,Ccl28,1,2.0,False
NleC,P18340,Cxcl9,1,2.0,False
NleC,P12850,Cxcl1,1,2.0,False
NleC,P50228,Cxcl5,1,2.0,False
NleC,P27784,Ccl6,1,2.0,False
NleC,Q60680,Chuk,1,2.0,False
NleD,P22366,Myd88,1,2.0,False
NleE,O89110,Casp8,1,2.0,False
NleE,Q8C3Q9,Casp9,1,2.0,False
NleE,P62897,Cycs,1,2.0,False
NleE,P22366,Myd88,1,2.0,False
NleE,P08505,Il6,1,2.0,False
NleE,Q9Z121,Ccl8,1,2.0,False
NleE,O54824,Il16,1,2.0,False
NleE,Q9JIL2,Ccl28,1,2.0,False
NleE,P18340,Cxcl9,1,2.0,False
NleE,P12850,Cxcl1,1,2.0,False
NleE,P50228,Cxcl5,1,2.0,False
NleE,P27784,Ccl6,1,2.0,False
NleE,O08668,Casp3,1,2.0,False
NleE,O08738,Casp6,1,2.0,False
NleE,O08669,Casp7,1,2.0,False
NleE,Q60680,Chuk,1,2.0,False
LPS,O88593,Pglyrp1,1,2.0,False
LPS,Q9WTK5,Nfkb2,1,2.0,False
LPS,P25799,Nfkb1,1,2.0,False
LPS,Q04207,Rela,1,2.0,False
EspF,P62897,Cycs,1,2.0,False
EspG,P62746,Rhob,1,2.0,False
EspG,Q62159,Rhoc,1,2.0,False
EspG,Q9D3G9,Rhoh,1,2.0,False
EspG,P63001,Rac1,1,2.0,False
EspG,Q05144,Rac2,1,2.0,False
EspG,P60764,Rac3,1,2.0,False
EspG,P84096,Rhog,1,2.0,False
EspG,P97348,Rhod,1,2.0,False
EspJ,O88336,Rhoa,1,2.0,False
EspJ,P62746,Rhob,1,2.0,False
EspJ,Q62159,Rhoc,1,2.0,False
EspJ,Q9D3G9,Rhoh,1,2.0,False
EspJ,P63001,Rac1,1,2.0,False
EspJ,Q05144,Rac2,1,2.0,False
EspJ,P60764,Rac3,1,2.0,False
EspJ,P84096,Rhog,1,2.0,False
EspJ,P60766,Cdc42,1,2.0,False
EspJ,P97348,Rhod,1,2.0,False
EspK,Q9WTK5,Nfkb2,1,2.0,False
EspK,P22366,Myd88,1,2.0,False
EspK,O88522,Ikbkg,1,2.0,False
EspK,P25799,Nfkb1,1,2.0,False
EspK,O88351,Ikbkb,1,2.0,False
EspK,P08505,Il6,1,2.0,False
EspK,Q9Z121,Ccl8,1,2.0,False
EspK,O54824,Il16,1,2.0,False
EspK,Q9JIL2,Ccl28,1,2.0,False
EspK,P18340,Cxcl9,1,2.0,False
EspK,P12850,Cxcl1,1,2.0,False
EspK,P50228,Cxcl5,1,2.0,False
EspK,P27784,Ccl6,1,2.0,False
EspK,Q60680,Chuk,1,2.0,False
EspL,P29452,Casp1,1,2.0,False
EspL,P70343,Casp4,1,2.0,False
EspL,P70196,Traf6,1,2.0,False
EspL,P39428,Traf1,1,2.0,False
EspL,P39429,Traf2,1,2.0,False
EspL,P70191,Traf5,1,2.0,False
EspL,Q149C2,Traf3ip1,1,2.0,False
EspL,Q3UDK1,Trafd1,1,2.0,False
EspL,Q60803,Traf3,1,2.0,False
EspL,Q61382,Traf4,1,2.0,False
EspL,Q8N7N6,Traf3ip2,1,2.0,False
EspL,Q922B6,Traf7,1,2.0,False
EspL,Q8C0G2,Traf3ip3,1,2.0,False
EspL,Q3U0V2,Tradd,1,2.0,False
EspL,Q61160,Fadd,1,2.0,False
EspL,Q8C3Q9,Casp9,1,2.0,False
EspL,P62897,Cycs,1,2.0,False
EspL,Q8R4B8,Nlrp3,1,2.0,False
EspL,Q99MB1,Tlr3,1,2.0,False
EspL,Q9QUK6,Tlr4,1,2.0,False
EspL,O35387,Hax1,1,2.0,False
EspL,Q9D8Z2,Triap1,1,2.0,False
EspL,Q9D8T2,Gsdmd,1,2.0,False
EspL,O08668,Casp3,1,2.0,False
EspL,O08738,Casp6,1,2.0,False
EspL,O08669,Casp7,1,2.0,False
EspL,Q9Z2D3,Gsdme,1,2.0,False
EspO,O89110,Casp8,1,2.0,False
EspO,Q8C3Q9,Casp9,1,2.0,False
EspO,P62897,Cycs,1,2.0,False
EspO,O08668,Casp3,1,2.0,False
EspO,O08738,Casp6,1,2.0,False
EspO,O08669,Casp7,1,2.0,False
EspT,P61161,Actr2,1,2.0,False
EspT,Q99JY9,Actr3,1,2.0,False
EspV,O88336,Rhoa,1,2.0,False
EspV,P62746,Rhob,1,2.0,False
EspV,Q62159,Rhoc,1,2.0,False
EspV,Q9D3G9,Rhoh,1,2.0,False
EspV,P63001,Rac1,1,2.0,False
EspV,Q05144,Rac2,1,2.0,False
EspV,P60764,Rac3,1,2.0,False
EspV,P84096,Rhog,1,2.0,False
EspV,P60766,Cdc42,1,2.0,False
EspV,P97348,Rhod,1,2.0,False
EspZ,P62897,Cycs,1,2.0,False
EspS,O89110,Casp8,0,2.0,False
EspZ,O08668,Casp3,0,2.0,False
EspZ,O08738,Casp6,0,2.0,False
EspZ,O08669,Casp7,0,2.0,False
NleA,Q9EPB4,Pycard,0,2.0,False
NleB,Q9QZL0,Ripk3,0,2.0,False
NleB,Q8CF89,Tab1,0,2.0,False
NleB,Q99K90,Tab2,0,2.0,False
NleB,Q571K4,Tab3,0,2.0,False
NleB,Q62073,Map3k7,0,2.0,False
NleB,P10749,Il1b,0,2.0,False
NleC,P70343,Casp4,0,2.0,False
NleC,Q8R4B8,Nlrp3,0,2.0,False
NleC,P10749,Il1b,0,2.0,False
NleD,P05627,Jun,0,2.0,False
NleD,P08505,Il6,0,2.0,False
NleD,Q9Z121,Ccl8,0,2.0,False
NleD,O54824,Il16,0,2.0,False
NleD,Q9JIL2,Ccl28,0,2.0,False
NleD,P18340,Cxcl9,0,2.0,False
NleD,P12850,Cxcl1,0,2.0,False
NleD,P50228,Cxcl5,0,2.0,False
NleD,P27784,Ccl6,0,2.0,False
NleE,P70343,Casp4,0,2.0,False
NleE,O08911,Mapk12,0,2.0,False
NleE,O54992,Mapkapk5,0,2.0,False
NleE,P47811,Mapk14,0,2.0,False
NleE,P49138,Mapkapk2,0,2.0,False
NleE,P63085,Mapk1,0,2.0,False
NleE,Q3UMW7,Mapkapk3,0,2.0,False
NleE,Q61532,Mapk6,0,2.0,False
NleE,Q63844,Mapk3,0,2.0,False
NleE,Q61831,Mapk10,0,2.0,False
NleE,Q9WUI1,Mapk11,0,2.0,False
NleE,Q6NS57,Mapkbp1,0,2.0,False
NleE,Q6P5G0,Mapk4,0,2.0,False
NleE,Q80Y86,Mapk15,0,2.0,False
NleE,Q8BKH7,Mapkap1,0,2.0,False
NleE,Q9ERE9,Mapk8ip2,0,2.0,False
NleE,Q9ESN9,Mapk8ip3,0,2.0,False
NleE,Q9WTU6,Mapk9,0,2.0,False
NleE,Q91Y86,Mapk8,0,2.0,False
NleE,Q9WVS8,Mapk7,0,2.0,False
NleE,Q9Z1B7,Mapk13,0,2.0,False
NleE,Q9WVI9,Mapk8ip1,0,2.0,False
NleE,Q8R4B8,Nlrp3,0,2.0,False
NleE,P10749,Il1b,0,2.0,False
NleF,Q9QZL0,Ripk3,0,2.0,False
NleF,Q9EPB4,Pycard,0,2.0,False
NleF,P10749,Il1b,0,2.0,False
NleL,P05627,Jun,0,2.0,False
NleL,P08505,Il6,0,2.0,False
NleL,Q9Z121,Ccl8,0,2.0,False
NleL,O54824,Il16,0,2.0,False
NleL,Q9JIL2,Ccl28,0,2.0,False
NleL,P18340,Cxcl9,0,2.0,False
NleL,P12850,Cxcl1,0,2.0,False
NleL,P50228,Cxcl5,0,2.0,False
NleL,P27784,Ccl6,0,2.0,False
Tir,Q60855,Ripk1,0,2.0,False
Tir,Q8CF89,Tab1,0,2.0,False
Tir,Q99K90,Tab2,0,2.0,False
Tir,Q9EPB4,Pycard,0,2.0,False
Tir,Q62073,Map3k7,0,2.0,False
Tir,O88522,Ikbkg,0,2.0,False
Tir,O88351,Ikbkb,0,2.0,False
pORF8,P29452,Casp1,0,2.0,False
pORF8,Q9EPB4,Pycard,0,2.0,False
EspL,Q8CF89,Tab1,0,2.0,False
EspL,Q99K90,Tab2,0,2.0,False
EspL,P70671,Irf3,0,2.0,False
EspL,Q571K4,Tab3,0,2.0,False
EspL,Q62073,Map3k7,0,2.0,False
EspL,P10749,Il1b,0,2.0,False
EscF,P29452,Casp1,0,2.0,False
EscF,Q9EPB4,Pycard,0,2.0,False
LPS,P29452,Casp1,0,2.0,False
LPS,Q9EPB4,Pycard,0,2.0,False
LPS,Q8R4B8,Nlrp3,0,2.0,False
EscF,P70343,Casp4,0,3.0,False
EscF,Q3UDB7,Ticam1,0,3.0,False
EscF,Q8R4B8,Nlrp3,0,3.0,False
EscF,P70380,Il18,0,3.0,False
EscF,P10749,Il1b,0,3.0,False
NleO,P62746,Rhob,0,3.0,False
NleO,Q62159,Rhoc,0,3.0,False
NleO,Q9D3G9,Rhoh,0,3.0,False
NleO,Q05144,Rac2,0,3.0,False
NleO,P60764,Rac3,0,3.0,False
NleO,P84096,Rhog,0,3.0,False
NleO,P97348,Rhod,0,3.0,False
NleO,P70441,Nherf1,0,3.0,False
NleO,Q61036,Pak3,0,3.0,False
NleO,Q8BTW9,Pak4,0,3.0,False
NleO,Q8C015,Pak5,0,3.0,False
NleO,Q8CIN4,Pak2,0,3.0,False
NleO,Q9DCE5,Pak1ip1,0,3.0,False
NleO,Q3ULB5,Pak6,0,3.0,False
NleO,O88643,Pak1,0,3.0,False
NleO,Q9DD03,Rab13,0,3.0,False
NleO,Q9D620,Rab11fip1,0,3.0,False
NleO,P84078,Arf1,0,3.0,False
NleO,P84084,Arf5,0,3.0,False
NleO,P62331,Arf6,0,3.0,False
NleO,G3XA57,Rab11fip2,0,3.0,False
NleO,P35283,Rab12,0,3.0,False
NleO,P35292,Rab17,0,3.0,False
NleO,P35293,Rab18,0,3.0,False
NleO,P35294,Rab19,0,3.0,False
NleO,P46638,Rab11b,0,3.0,False
