Effector;Protein;Shortest_Path;Shared_Connections;Pathways_Shared;Is_Connected;Interaction_Score
EspJ;Rab11fip1;3;0;0;False;0.15
EspJ;Pak6;3;0;0;False;0.15
EspJ;Pak2;3;0;0;False;0.15
EspJ;Rab1A;3;0;0;False;0.15
EspJ;Actr3;3;0;0;False;0.15
EspJ;Traf6;3;0;0;False;0.15
EspJ;Traf5;3;0;0;False;0.15
EspJ;Casp6;3;0;0;False;0.15
EspJ;Ilk;3;0;0;False;0.15
EspJ;Baiap2l1;3;0;0;False;0.15
EspJ;Mapk14;3;0;0;False;0.15
EspJ;Arf5;3;0;0;False;0.15
EspJ;Trafd1;3;0;0;False;0.15
EspJ;Rab1b;3;0;0;False;0.15
EspJ;Mapk8;3;0;0;False;0.15
EspJ;Mapk9;3;0;0;False;0.15
EspJ;Rab11fip2;3;0;0;False;0.15
EspJ;Rab15;3;0;0;False;0.15
EspJ;Abcf2;3;0;0;False;0.15
EspJ;Traf7;3;0;0;False;0.15
EspJ;Rab19;3;0;0;False;0.15
EspJ;Arf6;3;0;0;False;0.15
EspJ;Casp4;3;0;0;False;0.15
EspJ;Traf3ip3;3;0;0;False;0.15
EspJ;Pak5;3;0;0;False;0.15
EspJ;Pak1ip1;3;0;0;False;0.15
EspJ;Cttn;3;0;0;False;0.15
EspJ;Traf3ip1;3;0;0;False;0.15
EspJ;Rab11fip5;3;0;0;False;0.15
EspJ;Tln1;3;0;0;False;0.15
EspJ;Traf3ip2;3;0;0;False;0.15
EspJ;Mapk10;3;0;0;False;0.15
EspJ;Mapk3;3;0;0;False;0.15
EspJ;Pak1;3;0;0;False;0.15
EspJ;Traf2;3;0;0;False;0.15
EspJ;Rab17;3;0;0;False;0.15
EspJ;Rab18;3;0;0;False;0.15
EspJ;Rab11b;3;0;0;False;0.15
EspJ;Traf4;3;0;0;False;0.15
EspJ;Rab11fip3;3;0;0;False;0.15
EspJ;Traf3;3;0;0;False;0.15
EspJ;Casp7;3;0;0;False;0.15
EspJ;Casp3;3;0;0;False;0.15
EspJ;Ywhaq;3;0;0;False;0.15
EspJ;Jun;3;0;0;False;0.15
EspJ;Baiap2;3;0;0;False;0.15
EspO;Irf3;3;0;0;False;0.15
EspO;Arf1;3;0;0;False;0.15
EspO;Ripk1;3;0;0;False;0.15
EspO;Rab11fip4;3;0;0;False;0.15
EspO;Gsdmd;3;0;0;False;0.15
EspO;Ccl8;3;0;0;False;0.15
EspO;Traf1;3;0;0;False;0.15
EspO;Mapk11;3;0;0;False;0.15
EspO;Naip1;3;0;0;False;0.15
EspO;Rac3;3;0;0;False;0.15
EspO;Nfkb2;3;0;0;False;0.15
EspO;Snx9;3;0;0;False;0.15
EspO;Myd88;3;0;0;False;0.15
EspO;Rab11a;3;0;0;False;0.15
EspO;Cdc42;3;0;0;False;0.15
EspO;Tnf;3;0;0;False;0.15
EspO;Ep300;3;0;0;False;0.15
EspO;Pak6;3;0;0;False;0.15
EspO;Pak2;3;0;0;False;0.15
EspO;Fadd;3;0;0;False;0.15
EspO;Actr3;3;0;0;False;0.15
EspO;Rhog;3;0;0;False;0.15
EspO;Traf6;3;0;0;False;0.15
EspO;Ikbkg;3;0;0;False;0.15
EspO;Rhob;3;0;0;False;0.15
EspO;Rhoh;3;0;0;False;0.15
EspO;Tradd;3;0;0;False;0.15
EspO;Zranb3;3;0;0;False;0.15
EspO;Actr2;3;0;0;False;0.15
EspO;Mapk14;3;0;0;False;0.15
EspO;Arf5;3;0;0;False;0.15
EspO;Pglyrp1;3;0;0;False;0.15
EspO;Trafd1;3;0;0;False;0.15
EspO;Tab3;3;0;0;False;0.15
EspO;Il33;3;0;0;False;0.15
EspO;Cxcl5;3;0;0;False;0.15
EspO;Zbp1;3;0;0;False;0.15
EspO;Il16;3;0;0;False;0.15
EspO;Il22;3;0;0;False;0.15
EspO;Mapkap1;3;0;0;False;0.15
EspO;Abcf2;3;0;0;False;0.15
EspO;Nod2;3;0;0;False;0.15
EspO;Traf7;3;0;0;False;0.15
EspO;Rhoc;3;0;0;False;0.15
EspO;N-WASP;3;0;0;False;0.15
EspO;Il5;3;0;0;False;0.15
EspO;Tab2;3;0;0;False;0.15
EspO;Mapk8ip1;3;0;0;False;0.15
EspO;Mapkapk3;3;0;0;False;0.15
EspO;Traf3ip3;3;0;0;False;0.15
EspO;Pak1ip1;3;0;0;False;0.15
EspO;Cttn;3;0;0;False;0.15
EspO;Traf3ip1;3;0;0;False;0.15
EspO;Tln1;3;0;0;False;0.15
EspO;Rac1;3;0;0;False;0.15
EspO;Rela;3;0;0;False;0.15
EspO;Ticam1;3;0;0;False;0.15
EspO;Mapk3;3;0;0;False;0.15
EspO;Cxcl9;3;0;0;False;0.15
EspO;Pak1;3;0;0;False;0.15
EspO;Traf2;3;0;0;False;0.15
EspO;Mapk1;3;0;0;False;0.15
EspO;Rab18;3;0;0;False;0.15
EspO;Nlrp3;3;0;0;False;0.15
EspO;Traf4;3;0;0;False;0.15
EspO;Tlr1;3;0;0;False;0.15
EspO;Traf3;3;0;0;False;0.15
EspO;Il18;3;0;0;False;0.15
EspO;Tab1;3;0;0;False;0.15
EspO;Il23r;3;0;0;False;0.15
EspO;Ripk3;3;0;0;False;0.15
EspO;Ccl6;3;0;0;False;0.15
NleF;Naip2;3;0;0;False;0.15
NleF;Mapk7;3;0;0;False;0.15
NleF;Traf1;3;0;0;False;0.15
NleF;Mapk15;3;0;0;False;0.15
NleF;Mapk11;3;0;0;False;0.15
NleF;Rac3;3;0;0;False;0.15
NleF;Snx9;3;0;0;False;0.15
NleF;Lcn2;3;0;0;False;0.15
NleF;Rab11a;3;0;0;False;0.15
NleF;Nlrc4;3;0;0;False;0.15
NleF;Cdc42;3;0;0;False;0.15
NleF;Tnf;3;0;0;False;0.15
NleF;Mapk4;3;0;0;False;0.15
NleF;Ep300;3;0;0;False;0.15
NleF;Rhoa;3;0;0;False;0.15
NleF;Actr3;3;0;0;False;0.15
NleF;Rhog;3;0;0;False;0.15
NleF;Rhob;3;0;0;False;0.15
NleF;Rhoh;3;0;0;False;0.15
NleF;Ilk;3;0;0;False;0.15
NleF;Baiap2l1;3;0;0;False;0.15
NleF;Tradd;3;0;0;False;0.15
NleF;Zranb3;3;0;0;False;0.15
NleF;Actr2;3;0;0;False;0.15
NleF;Irf9;3;0;0;False;0.15
NleF;Sec24;3;0;0;False;0.15
NleF;Trafd1;3;0;0;False;0.15
NleF;Jak1;3;0;0;False;0.15
NleF;Tab3;3;0;0;False;0.15
NleF;Il33;3;0;0;False;0.15
NleF;Mapk6;3;0;0;False;0.15
NleF;Zbp1;3;0;0;False;0.15
NleF;Mapkap1;3;0;0;False;0.15
NleF;Mapk1ip1l;3;0;0;False;0.15
NleF;Naip6;3;0;0;False;0.15
NleF;Abcf2;3;0;0;False;0.15
NleF;Nod2;3;0;0;False;0.15
NleF;Traf7;3;0;0;False;0.15
NleF;Rhoc;3;0;0;False;0.15
NleF;N-WASP;3;0;0;False;0.15
NleF;Tab2;3;0;0;False;0.15
NleF;Vcl;3;0;0;False;0.15
NleF;Arf6;3;0;0;False;0.15
NleF;Mapk8ip1;3;0;0;False;0.15
NleF;Mapkapk3;3;0;0;False;0.15
NleF;Traf3ip3;3;0;0;False;0.15
NleF;Cttn;3;0;0;False;0.15
NleF;Traf3ip1;3;0;0;False;0.15
NleF;Mapk8ip2;3;0;0;False;0.15
NleF;Tln1;3;0;0;False;0.15
NleF;Rac1;3;0;0;False;0.15
NleF;Mapk3;3;0;0;False;0.15
NleF;Mapkapk5;3;0;0;False;0.15
NleF;Pak1;3;0;0;False;0.15
NleF;Traf2;3;0;0;False;0.15
NleF;Mapk1;3;0;0;False;0.15
NleF;Inppl1;3;0;0;False;0.15
NleF;Traf4;3;0;0;False;0.15
NleF;Tlr1;3;0;0;False;0.15
NleF;Mapk8ip3;3;0;0;False;0.15
NleF;Naip5;3;0;0;False;0.15
NleF;Traf3;3;0;0;False;0.15
NleF;Tab1;3;0;0;False;0.15
NleF;Il23r;3;0;0;False;0.15
NleF;Mapk1ip1;3;0;0;False;0.15
NleF;Baiap2;3;0;0;False;0.15
EscF;Actn1;3;0;0;False;0.15
EscF;Il1b;3;0;0;False;0.15
EscF;Irf3;3;0;0;False;0.15
EscF;Ripk1;3;0;0;False;0.15
EscF;Nherf1;3;0;0;False;0.15
EscF;Gsdmd;3;0;0;False;0.15
EscF;Tlr2;3;0;0;False;0.15
EscF;Ccl8;3;0;0;False;0.15
EscF;Stat1;3;0;0;False;0.15
EscF;Ccl28;3;0;0;False;0.15
EscF;Slc3a2;3;0;0;False;0.15
EscF;Mapk11;3;0;0;False;0.15
EscF;Il4;3;0;0;False;0.15
EscF;Casp8;3;0;0;False;0.15
EscF;Nfkb2;3;0;0;False;0.15
EscF;Snx9;3;0;0;False;0.15
EscF;Myd88;3;0;0;False;0.15
EscF;Cdc42;3;0;0;False;0.15
EscF;Tnf;3;0;0;False;0.15
EscF;Rps3;3;0;0;False;0.15
EscF;Rhoa;3;0;0;False;0.15
EscF;Actr3;3;0;0;False;0.15
EscF;Traf6;3;0;0;False;0.15
EscF;Ikbkg;3;0;0;False;0.15
EscF;Casp6;3;0;0;False;0.15
EscF;Ilk;3;0;0;False;0.15
EscF;Mapk13;3;0;0;False;0.15
EscF;Tradd;3;0;0;False;0.15
EscF;Actr2;3;0;0;False;0.15
EscF;Arf5;3;0;0;False;0.15
EscF;Trafd1;3;0;0;False;0.15
EscF;Tab3;3;0;0;False;0.15
EscF;Il33;3;0;0;False;0.15
EscF;Mapk8;3;0;0;False;0.15
EscF;Cxcl5;3;0;0;False;0.15
EscF;Map3k7;3;0;0;False;0.15
EscF;Mapk9;3;0;0;False;0.15
EscF;Mapk12;3;0;0;False;0.15
EscF;Il16;3;0;0;False;0.15
EscF;Abcf2;3;0;0;False;0.15
EscF;Rhoc;3;0;0;False;0.15
EscF;Il6;3;0;0;False;0.15
EscF;Tab2;3;0;0;False;0.15
EscF;Vcl;3;0;0;False;0.15
EscF;Arf6;3;0;0;False;0.15
EscF;Casp4;3;0;0;False;0.15
EscF;Mapkapk3;3;0;0;False;0.15
EscF;Pak1ip1;3;0;0;False;0.15
EscF;Mapk8ip2;3;0;0;False;0.15
EscF;Cxcl1;3;0;0;False;0.15
EscF;Rac1;3;0;0;False;0.15
EscF;Rela;3;0;0;False;0.15
EscF;Ticam1;3;0;0;False;0.15
EscF;Mapk10;3;0;0;False;0.15
EscF;Mapk3;3;0;0;False;0.15
EscF;Cxcl9;3;0;0;False;0.15
EscF;Mapkapk5;3;0;0;False;0.15
EscF;Nfkb1;3;0;0;False;0.15
EscF;Mapkapk2;3;0;0;False;0.15
EscF;Mapk1;3;0;0;False;0.15
EscF;Nlrp3;3;0;0;False;0.15
EscF;Tlr4;3;0;0;False;0.15
EscF;Il18;3;0;0;False;0.15
EscF;Casp3;3;0;0;False;0.15
EscF;Tab1;3;0;0;False;0.15
EscF;S100a8;3;0;0;False;0.15
EscF;Nck1;3;0;0;False;0.15
EscF;Ywhaq;3;0;0;False;0.15
EscF;Ccl6;3;0;0;False;0.15
EscF;Jun;3;0;0;False;0.15
EscF;Casp9;3;0;0;False;0.15
EspM;Rab10;3;0;0;False;0.15
EspM;Irf3;3;0;0;False;0.15
EspM;Ripk1;3;0;0;False;0.15
EspM;Rab14;3;0;0;False;0.15
EspM;Rab11fip4;3;0;0;False;0.15
EspM;Gsdmd;3;0;0;False;0.15
EspM;Naip2;3;0;0;False;0.15
EspM;Il13;3;0;0;False;0.15
EspM;Ccl8;3;0;0;False;0.15
EspM;Mapk7;3;0;0;False;0.15
EspM;Cycs;3;0;0;False;0.15
EspM;Stat1;3;0;0;False;0.15
EspM;Traf1;3;0;0;False;0.15
EspM;Ccl28;3;0;0;False;0.15
EspM;Mapk15;3;0;0;False;0.15
EspM;Mapk11;3;0;0;False;0.15
EspM;Naip1;3;0;0;False;0.15
EspM;Il4;3;0;0;False;0.15
EspM;Casp8;3;0;0;False;0.15
EspM;Nfkb2;3;0;0;False;0.15
EspM;Fas;3;0;0;False;0.15
EspM;Snx9;3;0;0;False;0.15
EspM;Myd88;3;0;0;False;0.15
EspM;Rab12;3;0;0;False;0.15
EspM;Lcn2;3;0;0;False;0.15
EspM;Rab11a;3;0;0;False;0.15
EspM;Mapk4;3;0;0;False;0.15
EspM;Tyk2;3;0;0;False;0.15
EspM;Rab11fip1;3;0;0;False;0.15
EspM;Ep300;3;0;0;False;0.15
EspM;Pak6;3;0;0;False;0.15
EspM;Pak2;3;0;0;False;0.15
EspM;Rab1A;3;0;0;False;0.15
EspM;Fadd;3;0;0;False;0.15
EspM;Actr3;3;0;0;False;0.15
EspM;Traf6;3;0;0;False;0.15
EspM;Traf5;3;0;0;False;0.15
EspM;Ikbkg;3;0;0;False;0.15
EspM;Casp6;3;0;0;False;0.15
EspM;Mapk13;3;0;0;False;0.15
EspM;Baiap2l1;3;0;0;False;0.15
EspM;Tradd;3;0;0;False;0.15
EspM;Arf5;3;0;0;False;0.15
EspM;Pglyrp1;3;0;0;False;0.15
EspM;Trafd1;3;0;0;False;0.15
EspM;Rab1b;3;0;0;False;0.15
EspM;Tab3;3;0;0;False;0.15
EspM;Il33;3;0;0;False;0.15
EspM;Cxcl5;3;0;0;False;0.15
EspM;Map3k7;3;0;0;False;0.15
EspM;Mapk6;3;0;0;False;0.15
EspM;Rab11fip2;3;0;0;False;0.15
EspM;Mapk12;3;0;0;False;0.15
EspM;Tnfrsf1a;3;0;0;False;0.15
EspM;Casp1;3;0;0;False;0.15
EspM;Il16;3;0;0;False;0.15
EspM;Mapkap1;3;0;0;False;0.15
EspM;Rab15;3;0;0;False;0.15
EspM;Traf7;3;0;0;False;0.15
EspM;Il5;3;0;0;False;0.15
EspM;Il6;3;0;0;False;0.15
EspM;Tab2;3;0;0;False;0.15
EspM;Rab19;3;0;0;False;0.15
EspM;Chuk;3;0;0;False;0.15
EspM;Casp4;3;0;0;False;0.15
EspM;Mapk8ip1;3;0;0;False;0.15
EspM;Mapkapk3;3;0;0;False;0.15
EspM;Traf3ip3;3;0;0;False;0.15
EspM;Pak5;3;0;0;False;0.15
EspM;Pak1ip1;3;0;0;False;0.15
EspM;Traf3ip1;3;0;0;False;0.15
EspM;Rab11fip5;3;0;0;False;0.15
EspM;Cxcl2;3;0;0;False;0.15
EspM;Mapk8ip2;3;0;0;False;0.15
EspM;Rela;3;0;0;False;0.15
EspM;Traf3ip2;3;0;0;False;0.15
EspM;Mapkbp1;3;0;0;False;0.15
EspM;Ticam1;3;0;0;False;0.15
EspM;Cxcl9;3;0;0;False;0.15
EspM;Mapkapk5;3;0;0;False;0.15
EspM;Nfkb1;3;0;0;False;0.15
EspM;Mapkapk2;3;0;0;False;0.15
EspM;Traf2;3;0;0;False;0.15
EspM;Rab17;3;0;0;False;0.15
EspM;Mapk1;3;0;0;False;0.15
EspM;Rab18;3;0;0;False;0.15
EspM;Rab11b;3;0;0;False;0.15
EspM;Stat2;3;0;0;False;0.15
EspM;Traf4;3;0;0;False;0.15
EspM;Tlr1;3;0;0;False;0.15
EspM;Mapk8ip3;3;0;0;False;0.15
EspM;Rab11fip3;3;0;0;False;0.15
EspM;Traf3;3;0;0;False;0.15
EspM;Tlr4;3;0;0;False;0.15
EspM;Il18;3;0;0;False;0.15
EspM;Casp7;3;0;0;False;0.15
EspM;Casp3;3;0;0;False;0.15
EspM;Tab1;3;0;0;False;0.15
EspM;S100a8;3;0;0;False;0.15
EspM;Ripk3;3;0;0;False;0.15
EspM;Ccl6;3;0;0;False;0.15
EspM;S100a9;3;0;0;False;0.15
EspM;Baiap2;3;0;0;False;0.15
EspM;Casp9;3;0;0;False;0.15
NleE;Rab13;3;0;0;False;0.15
NleE;Gsdmd;3;0;0;False;0.15
NleE;Naip2;3;0;0;False;0.15
NleE;Traf1;3;0;0;False;0.15
NleE;Naip1;3;0;0;False;0.15
NleE;Rac3;3;0;0;False;0.15
NleE;Pycard;3;0;0;False;0.15
NleE;Snx9;3;0;0;False;0.15
NleE;Lcn2;3;0;0;False;0.15
NleE;Rab11a;3;0;0;False;0.15
NleE;Cdc42;3;0;0;False;0.15
NleE;Tnf;3;0;0;False;0.15
NleE;Ep300;3;0;0;False;0.15
NleE;Pak6;3;0;0;False;0.15
NleE;Pak2;3;0;0;False;0.15
NleE;Rhoa;3;0;0;False;0.15
NleE;Fadd;3;0;0;False;0.15
NleE;Actr3;3;0;0;False;0.15
NleE;Rhog;3;0;0;False;0.15
NleE;Rhob;3;0;0;False;0.15
NleE;Rhoh;3;0;0;False;0.15
NleE;Ilk;3;0;0;False;0.15
NleE;Tradd;3;0;0;False;0.15
NleE;Actr2;3;0;0;False;0.15
NleE;Irf9;3;0;0;False;0.15
NleE;Arf5;3;0;0;False;0.15
NleE;Sec24;3;0;0;False;0.15
NleE;Pglyrp1;3;0;0;False;0.15
NleE;Trafd1;3;0;0;False;0.15
NleE;Jak1;3;0;0;False;0.15
NleE;Il33;3;0;0;False;0.15
NleE;Zbp1;3;0;0;False;0.15
NleE;Il22;3;0;0;False;0.15
NleE;Mapk1ip1l;3;0;0;False;0.15
NleE;Abcf2;3;0;0;False;0.15
NleE;Mlkl;3;0;0;False;0.15
NleE;Nod2;3;0;0;False;0.15
NleE;Traf7;3;0;0;False;0.15
NleE;Rhoc;3;0;0;False;0.15
NleE;N-WASP;3;0;0;False;0.15
NleE;Vcl;3;0;0;False;0.15
NleE;Arf6;3;0;0;False;0.15
NleE;Traf3ip3;3;0;0;False;0.15
NleE;Pak1ip1;3;0;0;False;0.15
NleE;Cttn;3;0;0;False;0.15
NleE;Traf3ip1;3;0;0;False;0.15
NleE;Tln1;3;0;0;False;0.15
NleE;Rac1;3;0;0;False;0.15
NleE;Rela;3;0;0;False;0.15
NleE;Ticam1;3;0;0;False;0.15
NleE;Pak1;3;0;0;False;0.15
NleE;Traf2;3;0;0;False;0.15
NleE;Rab18;3;0;0;False;0.15
NleE;Inppl1;3;0;0;False;0.15
NleE;Traf4;3;0;0;False;0.15
NleE;Tlr1;3;0;0;False;0.15
NleE;Traf3;3;0;0;False;0.15
NleE;Il18;3;0;0;False;0.15
NleE;Il23r;3;0;0;False;0.15
NleE;Ripk3;3;0;0;False;0.15
NleE;Mapk1ip1;3;0;0;False;0.15
EspG;Irf3;3;0;0;False;0.15
EspG;Ripk1;3;0;0;False;0.15
EspG;Gsdmd;3;0;0;False;0.15
EspG;Naip2;3;0;0;False;0.15
EspG;Il13;3;0;0;False;0.15
EspG;Ccl8;3;0;0;False;0.15
EspG;Mapk7;3;0;0;False;0.15
EspG;Cycs;3;0;0;False;0.15
EspG;Stat1;3;0;0;False;0.15
EspG;Traf1;3;0;0;False;0.15
EspG;Ccl28;3;0;0;False;0.15
EspG;Mapk15;3;0;0;False;0.15
EspG;Mapk11;3;0;0;False;0.15
EspG;Naip1;3;0;0;False;0.15
EspG;Il4;3;0;0;False;0.15
EspG;Casp8;3;0;0;False;0.15
EspG;Nfkb2;3;0;0;False;0.15
EspG;Krt18;3;0;0;False;0.15
EspG;Fas;3;0;0;False;0.15
EspG;Snx9;3;0;0;False;0.15
EspG;Myd88;3;0;0;False;0.15
EspG;Lcn2;3;0;0;False;0.15
EspG;Mapk4;3;0;0;False;0.15
EspG;Tyk2;3;0;0;False;0.15
EspG;Ep300;3;0;0;False;0.15
EspG;Rps3;3;0;0;False;0.15
EspG;Fadd;3;0;0;False;0.15
EspG;Actr3;3;0;0;False;0.15
EspG;Traf6;3;0;0;False;0.15
EspG;Traf5;3;0;0;False;0.15
EspG;Ikbkg;3;0;0;False;0.15
EspG;Casp6;3;0;0;False;0.15
EspG;Mapk13;3;0;0;False;0.15
EspG;Baiap2l1;3;0;0;False;0.15
EspG;Tradd;3;0;0;False;0.15
EspG;Sec24;3;0;0;False;0.15
EspG;Pglyrp1;3;0;0;False;0.15
EspG;Trafd1;3;0;0;False;0.15
EspG;Jak1;3;0;0;False;0.15
EspG;Tab3;3;0;0;False;0.15
EspG;Il33;3;0;0;False;0.15
EspG;Cxcl5;3;0;0;False;0.15
EspG;Map3k7;3;0;0;False;0.15
EspG;Mapk6;3;0;0;False;0.15
EspG;Mapk12;3;0;0;False;0.15
EspG;Tnfrsf1a;3;0;0;False;0.15
EspG;Casp1;3;0;0;False;0.15
EspG;Il16;3;0;0;False;0.15
EspG;Mapkap1;3;0;0;False;0.15
EspG;Abcf2;3;0;0;False;0.15
EspG;Traf7;3;0;0;False;0.15
EspG;Il5;3;0;0;False;0.15
EspG;Il6;3;0;0;False;0.15
EspG;Tab2;3;0;0;False;0.15
EspG;Chuk;3;0;0;False;0.15
EspG;Casp4;3;0;0;False;0.15
EspG;Mapk8ip1;3;0;0;False;0.15
EspG;Mapkapk3;3;0;0;False;0.15
EspG;Traf3ip3;3;0;0;False;0.15
EspG;Traf3ip1;3;0;0;False;0.15
EspG;Cxcl2;3;0;0;False;0.15
EspG;Mapk8ip2;3;0;0;False;0.15
EspG;Rela;3;0;0;False;0.15
EspG;Traf3ip2;3;0;0;False;0.15
EspG;Mapkbp1;3;0;0;False;0.15
EspG;Ticam1;3;0;0;False;0.15
EspG;Cxcl9;3;0;0;False;0.15
EspG;Mapkapk5;3;0;0;False;0.15
EspG;Nfkb1;3;0;0;False;0.15
EspG;Mapkapk2;3;0;0;False;0.15
EspG;Traf2;3;0;0;False;0.15
EspG;Mapk1;3;0;0;False;0.15
EspG;Nlrp3;3;0;0;False;0.15
EspG;Stat2;3;0;0;False;0.15
EspG;Traf4;3;0;0;False;0.15
EspG;Tlr1;3;0;0;False;0.15
EspG;Mapk8ip3;3;0;0;False;0.15
EspG;Traf3;3;0;0;False;0.15
EspG;Il18;3;0;0;False;0.15
EspG;Casp7;3;0;0;False;0.15
EspG;Casp3;3;0;0;False;0.15
EspG;Tab1;3;0;0;False;0.15
EspG;S100a8;3;0;0;False;0.15
EspG;Ywhaq;3;0;0;False;0.15
EspG;Ripk3;3;0;0;False;0.15
EspG;Ccl6;3;0;0;False;0.15
EspG;Baiap2;3;0;0;False;0.15
EspG;Casp9;3;0;0;False;0.15
EspF;Rab10;3;0;0;False;0.15
EspF;Irf3;3;0;0;False;0.15
EspF;Arf1;3;0;0;False;0.15
EspF;Ripk1;3;0;0;False;0.15
EspF;Rab14;3;0;0;False;0.15
EspF;Rab11fip4;3;0;0;False;0.15
EspF;Gsdmd;3;0;0;False;0.15
EspF;Naip2;3;0;0;False;0.15
EspF;Ccl8;3;0;0;False;0.15
EspF;Mapk7;3;0;0;False;0.15
EspF;Traf1;3;0;0;False;0.15
EspF;Ccl28;3;0;0;False;0.15
EspF;Mapk15;3;0;0;False;0.15
EspF;Mapk11;3;0;0;False;0.15
EspF;Naip1;3;0;0;False;0.15
EspF;Nfkb2;3;0;0;False;0.15
EspF;Myd88;3;0;0;False;0.15
EspF;Rab12;3;0;0;False;0.15
EspF;Lcn2;3;0;0;False;0.15
EspF;Rab11a;3;0;0;False;0.15
EspF;Tnf;3;0;0;False;0.15
EspF;Mapk4;3;0;0;False;0.15
EspF;Rab11fip1;3;0;0;False;0.15
EspF;Ep300;3;0;0;False;0.15
EspF;Pak6;3;0;0;False;0.15
EspF;Pak2;3;0;0;False;0.15
EspF;Rab1A;3;0;0;False;0.15
EspF;Fadd;3;0;0;False;0.15
EspF;Actr3;3;0;0;False;0.15
EspF;Traf6;3;0;0;False;0.15
EspF;Ikbkg;3;0;0;False;0.15
EspF;Ilk;3;0;0;False;0.15
EspF;Baiap2l1;3;0;0;False;0.15
EspF;Tradd;3;0;0;False;0.15
EspF;Zranb3;3;0;0;False;0.15
EspF;Arf5;3;0;0;False;0.15
EspF;Sec24;3;0;0;False;0.15
EspF;Pglyrp1;3;0;0;False;0.15
EspF;Rab1b;3;0;0;False;0.15
EspF;Tab3;3;0;0;False;0.15
EspF;Il33;3;0;0;False;0.15
EspF;Cxcl5;3;0;0;False;0.15
EspF;Mapk6;3;0;0;False;0.15
EspF;Rab11fip2;3;0;0;False;0.15
EspF;Zbp1;3;0;0;False;0.15
EspF;Il22;3;0;0;False;0.15
EspF;Mapkap1;3;0;0;False;0.15
EspF;Rab15;3;0;0;False;0.15
EspF;Mapk1ip1l;3;0;0;False;0.15
EspF;Mlkl;3;0;0;False;0.15
EspF;Nod2;3;0;0;False;0.15
EspF;Traf7;3;0;0;False;0.15
EspF;Il5;3;0;0;False;0.15
EspF;Tab2;3;0;0;False;0.15
EspF;Rab19;3;0;0;False;0.15
EspF;Arf6;3;0;0;False;0.15
EspF;Mapk8ip1;3;0;0;False;0.15
EspF;Mapkapk3;3;0;0;False;0.15
EspF;Traf3ip3;3;0;0;False;0.15
EspF;Pak5;3;0;0;False;0.15
EspF;Pak1ip1;3;0;0;False;0.15
EspF;Cttn;3;0;0;False;0.15
EspF;Traf3ip1;3;0;0;False;0.15
EspF;Rab11fip5;3;0;0;False;0.15
EspF;Mapk8ip2;3;0;0;False;0.15
EspF;Tln1;3;0;0;False;0.15
EspF;Rela;3;0;0;False;0.15
EspF;Ticam1;3;0;0;False;0.15
EspF;Mapk3;3;0;0;False;0.15
EspF;Cxcl9;3;0;0;False;0.15
EspF;Mapkapk5;3;0;0;False;0.15
EspF;Pak1;3;0;0;False;0.15
EspF;Traf2;3;0;0;False;0.15
EspF;Rab17;3;0;0;False;0.15
EspF;Mapk1;3;0;0;False;0.15
EspF;Rab18;3;0;0;False;0.15
EspF;Rab11b;3;0;0;False;0.15
EspF;Nlrp3;3;0;0;False;0.15
EspF;Traf4;3;0;0;False;0.15
EspF;Tlr1;3;0;0;False;0.15
EspF;Mapk8ip3;3;0;0;False;0.15
EspF;Traf3;3;0;0;False;0.15
EspF;Il18;3;0;0;False;0.15
EspF;Tab1;3;0;0;False;0.15
EspF;Il23r;3;0;0;False;0.15
EspF;Ccl6;3;0;0;False;0.15
EspF;Mapk1ip1;3;0;0;False;0.15
EspF;Baiap2;3;0;0;False;0.15
pORF8;Actn1;3;0;0;False;0.15
pORF8;Il1b;3;0;0;False;0.15
pORF8;Irf3;3;0;0;False;0.15
pORF8;Ripk1;3;0;0;False;0.15
pORF8;Nherf1;3;0;0;False;0.15
pORF8;Gsdmd;3;0;0;False;0.15
pORF8;Tlr2;3;0;0;False;0.15
pORF8;Ccl8;3;0;0;False;0.15
pORF8;Stat1;3;0;0;False;0.15
pORF8;Ccl28;3;0;0;False;0.15
pORF8;Slc3a2;3;0;0;False;0.15
pORF8;Mapk11;3;0;0;False;0.15
pORF8;Il4;3;0;0;False;0.15
pORF8;Casp8;3;0;0;False;0.15
pORF8;Nfkb2;3;0;0;False;0.15
pORF8;Snx9;3;0;0;False;0.15
pORF8;Myd88;3;0;0;False;0.15
pORF8;Cdc42;3;0;0;False;0.15
pORF8;Tnf;3;0;0;False;0.15
pORF8;Rps3;3;0;0;False;0.15
pORF8;Rhoa;3;0;0;False;0.15
pORF8;Actr3;3;0;0;False;0.15
pORF8;Traf6;3;0;0;False;0.15
pORF8;Ikbkg;3;0;0;False;0.15
pORF8;Casp6;3;0;0;False;0.15
pORF8;Ilk;3;0;0;False;0.15
pORF8;Mapk13;3;0;0;False;0.15
pORF8;Tradd;3;0;0;False;0.15
pORF8;Actr2;3;0;0;False;0.15
pORF8;Arf5;3;0;0;False;0.15
pORF8;Trafd1;3;0;0;False;0.15
pORF8;Tab3;3;0;0;False;0.15
pORF8;Il33;3;0;0;False;0.15
pORF8;Mapk8;3;0;0;False;0.15
pORF8;Cxcl5;3;0;0;False;0.15
pORF8;Map3k7;3;0;0;False;0.15
pORF8;Mapk9;3;0;0;False;0.15
pORF8;Mapk12;3;0;0;False;0.15
pORF8;Il16;3;0;0;False;0.15
pORF8;Abcf2;3;0;0;False;0.15
